Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,utc_time,local_time
2024-05-23 22:28:29.046775,2762.498,9.0,,,,,,,,,,0.0,,,,,,,325.0,0.0,0.0,2024-01-20 23:00:45.403923000,2024-01-20 18:00:45.403923000
2024-05-23 22:28:30.073700,2763.498,10.0,,,,,,,,,,0.0,15.0,,,,,,325.0,0.0,0.0,2024-01-20 23:00:46.430848000,2024-01-20 18:00:46.430848000
2024-05-23 22:28:31.080300,2764.498,11.0,,,,,,,,,,0.0,15.0,0.0,,,,,286.0,0.0,0.0,2024-01-20 23:00:47.437448000,2024-01-20 18:00:47.437448000
2024-05-23 22:28:32.113825,2765.498,0.0,22.698691406250006,,,,,,,,,0.0,15.0,0.0,,,,,314.0,0.0,0.0,2024-01-20 23:00:48.470973000,2024-01-20 18:00:48.470973000
2024-05-23 22:28:33.096325,2766.498,1.0,22.698691406250006,-268.48299316406246,,,,,,,,0.0,15.0,0.0,,,,,306.0,0.0,0.0,2024-01-20 23:00:49.453473000,2024-01-20 18:00:49.453473000
2024-05-23 22:28:34.062075,2767.498,2.0,22.698691406250006,-268.48299316406246,22.588520507812504,,,,,,,0.0,15.0,0.0,,,,,315.0,0.0,0.0,2024-01-20 23:00:50.419223000,2024-01-20 18:00:50.419223000
2024-05-23 22:28:35.061025,2768.498,3.0,22.698691406250006,-268.48299316406246,22.588520507812504,24.351254882812512,,,,,,0.0,15.0,0.0,,,,,318.0,0.0,0.0,2024-01-20 23:00:51.418173000,2024-01-20 18:00:51.418173000
2024-05-23 22:28:36.087875,2769.498,4.0,22.698691406250006,-268.48299316406246,22.588520507812504,24.351254882812512,69.28525390625,,,,,0.0,15.0,0.0,,,,,318.0,0.0,0.0,2024-01-20 23:00:52.445023000,2024-01-20 18:00:52.445023000
2024-05-23 22:28:37.098900,2770.498,5.0,22.698691406250006,-268.48299316406246,22.588520507812504,24.351254882812512,69.28525390625,2.609948583984375,,,,0.0,15.0,0.0,,,,,331.0,0.0,0.0,2024-01-20 23:00:53.456048000,2024-01-20 18:00:53.456048000
2024-05-23 22:28:38.098025,2771.498,6.0,22.698691406250006,-268.48299316406246,22.588520507812504,24.351254882812512,69.28525390625,2.609948583984375,23.06418489383693,,,0.0,15.0,0.0,,,,,304.0,0.0,0.0,2024-01-20 23:00:54.455173000,2024-01-20 18:00:54.455173000
