Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,utc_time,local_time
2024-05-23 22:03:42.040300,1275.498,10.0,,,,,,,,,,,10.0,,,,,,15.0,10.0,0.0,2024-01-20 22:57:42.420473,2024-01-20 17:57:42.420473
2024-05-23 22:03:43.048000,1276.498,11.0,,,,,,,,,,,10.0,0.0,,,,,10.0,11.0,0.0,2024-01-20 22:57:43.428173,2024-01-20 17:57:43.428173
2024-05-23 22:03:44.039800,1277.498,0.0,22.698691406250006,,,,,,,,,,10.0,0.0,,,,,9.0,8.0,0.0,2024-01-20 22:57:44.419973,2024-01-20 17:57:44.419973
2024-05-23 22:03:45.047675,1278.498,1.0,22.698691406250006,-268.37282226562496,,,,,,,,,10.0,0.0,,,,,13.0,8.0,0.0,2024-01-20 22:57:45.427848,2024-01-20 17:57:45.427848
2024-05-23 22:03:46.039450,1279.498,2.0,22.698691406250006,-268.37282226562496,22.147836914062502,,,,,,,,10.0,0.0,,,,,14.0,10.0,0.0,2024-01-20 22:57:46.419623,2024-01-20 17:57:46.419623
2024-05-23 22:03:47.047250,1280.498,3.0,22.698691406250006,-268.37282226562496,22.147836914062502,22.588520507812504,,,,,,,10.0,0.0,,,,,15.0,8.0,0.0,2024-01-20 22:57:47.427423,2024-01-20 17:57:47.427423
2024-05-23 22:03:48.039100,1281.498,4.0,22.698691406250006,-268.37282226562496,22.147836914062502,22.588520507812504,68.8568115234375,,,,,,10.0,0.0,,,,,13.0,5.0,0.0,2024-01-20 22:57:48.419273,2024-01-20 17:57:48.419273
2024-05-23 22:03:49.047000,1282.498,5.0,22.698691406250006,-268.37282226562496,22.147836914062502,22.588520507812504,68.8568115234375,2.6000332031249997,,,,,10.0,0.0,,,,,12.0,7.0,0.0,2024-01-20 22:57:49.427173,2024-01-20 17:57:49.427173
2024-05-23 22:03:50.038900,1283.498,6.0,22.698691406250006,-268.37282226562496,22.147836914062502,22.588520507812504,68.8568115234375,2.6000332031249997,22.943528998056074,,,,10.0,0.0,,,,,9.0,17.0,0.0,2024-01-20 22:57:50.419073,2024-01-20 17:57:50.419073
2024-05-23 22:03:51.046600,1284.498,7.0,22.698691406250006,-268.37282226562496,22.147836914062502,22.588520507812504,68.8568115234375,2.6000332031249997,22.943528998056074,3.50563798828125,,,10.0,0.0,,,,,13.0,7.0,0.0,2024-01-20 22:57:51.426773,2024-01-20 17:57:51.426773
