Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,utc_time,local_time
2024-05-23 22:08:43.040000,1576.498,11.0,,,,,,,,,,,,0.0,,,,,9.0,10.0,0.0,2024-01-20 22:57:42.416548000,2024-01-20 17:57:42.416548000
2024-05-23 22:08:44.047550,1577.498,0.0,22.698691406250006,,,,,,,,,,,0.0,,,,,13.0,4.0,0.0,2024-01-20 22:57:43.424098000,2024-01-20 17:57:43.424098000
2024-05-23 22:08:45.039850,1578.498,1.0,22.698691406250006,-268.37282226562496,,,,,,,,,,0.0,,,,,14.0,9.0,0.0,2024-01-20 22:57:44.416398000,2024-01-20 17:57:44.416398000
2024-05-23 22:08:46.047500,1579.498,2.0,22.698691406250006,-268.37282226562496,22.258007812500004,,,,,,,,,0.0,,,,,10.0,10.0,0.0,2024-01-20 22:57:45.424048000,2024-01-20 17:57:45.424048000
2024-05-23 22:08:47.039200,1580.498,3.0,22.698691406250006,-268.37282226562496,22.258007812500004,23.029204101562506,,,,,,,,0.0,,,,,8.0,10.0,0.0,2024-01-20 22:57:46.415748000,2024-01-20 17:57:46.415748000
2024-05-23 22:08:48.047025,1581.498,4.0,22.698691406250006,-268.37282226562496,22.258007812500004,23.029204101562506,68.6119873046875,,,,,,,0.0,,,,,14.0,9.0,0.0,2024-01-20 22:57:47.423573000,2024-01-20 17:57:47.423573000
2024-05-23 22:08:49.039300,1582.498,5.0,22.698691406250006,-268.37282226562496,22.258007812500004,23.029204101562506,68.6119873046875,2.6022366210937498,,,,,,0.0,,,,,13.0,8.0,0.0,2024-01-20 22:57:48.415848000,2024-01-20 17:57:48.415848000
2024-05-23 22:08:50.047150,1583.498,6.0,22.698691406250006,-268.37282226562496,22.258007812500004,23.029204101562506,68.6119873046875,2.6022366210937498,22.943528998056074,,,,,0.0,,,,,14.0,6.0,0.0,2024-01-20 22:57:49.423698000,2024-01-20 17:57:49.423698000
2024-05-23 22:08:51.038700,1584.498,7.0,22.698691406250006,-268.37282226562496,22.258007812500004,23.029204101562506,68.6119873046875,2.6022366210937498,22.943528998056074,3.50563798828125,,,,0.0,,,,,10.0,14.0,0.0,2024-01-20 22:57:50.415248000,2024-01-20 17:57:50.415248000
2024-05-23 22:08:52.046375,1585.498,8.0,22.698691406250006,-268.37282226562496,22.258007812500004,23.029204101562506,68.6119873046875,2.6022366210937498,22.943528998056074,3.50563798828125,55.624658693039294,,,0.0,,,,,8.0,7.0,0.0,2024-01-20 22:57:51.422923000,2024-01-20 17:57:51.422923000
