Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,utc_time,local_time,x_val,x_val_lin,x_mcp,x_mcp_lin,x_deg,x_deg_lin,v1_shift,v3_shift,y_val,y_val_lin,y_mcp,y_mcp_lin,y_deg,y_deg_lin,v4_shift,v2_shift
2024-05-23 22:03:43.671800+00:00,1277.122,False,2.072865,1.952641,1.463001,1.536333,2024-01-20 22:57:43.092273000,2024-01-20 17:57:43.092273000,0.24742507797953117,0.35149668236315446,-23.29596012470783,-15.12113560037422,-28.9258182846455,-19.00703119512072,1.0128650000000001,0.33300099999999966,0.6744789182579162,0.6982621269804545,8.678119029159319,10.546290074314708,9.845131088713307,12.111845290168512,0.41633299999999984,0.862641
2024-05-23 22:03:43.735875+00:00,1277.186,False,3.165692,3.255757,3.083683,2.999058,2024-01-20 22:57:43.156348000,2024-01-20 17:57:43.156348000,0.48127679753656666,0.5597270662059806,-4.926907553502692,1.23536105047977,-6.638034498249932,0.8388514079154543,2.105692,1.9536829999999998,0.5354403106198924,0.5867517056794693,-2.2433636008074482,1.7871464811223199,-3.4062678356463705,1.4840843970950817,1.8790579999999997,2.165757
2024-05-23 22:03:43.895775+00:00,1277.359,False,2.853633,2.673641,2.670543,2.769421,2024-01-20 22:57:43.316248000,2024-01-20 17:57:43.316248000,0.46204609474724784,0.5333594094337762,-6.437479257603685,-0.8358183889768791,-8.470861499225803,-1.6741796452919466,1.7936329999999998,1.5405429999999996,0.48982698135699226,0.5392455843842019,-5.826290614408253,-1.944459346620937,-7.75355261214868,-3.0435973405667367,1.6494209999999998,1.5836409999999999
2024-05-23 22:03:43.975725+00:00,1277.426,False,2.372186,2.45385,2.434157,2.288525,2024-01-20 22:57:43.396198000,2024-01-20 17:57:43.396198000,0.49846560638264925,0.5771950569678452,-3.5767266186429043,2.60747172482424,-4.99981496395339,2.5036790261200776,1.312186,1.3041569999999996,0.5385655757934745,0.5918135931407541,-1.9978740214225716,2.184757741206239,-3.1084071459927203,1.9665193926635698,1.1685249999999998,1.36385
2024-05-23 22:03:44.007650+00:00,1277.467,False,2.7237,2.71647,2.854046,2.79476,2024-01-20 22:57:43.428123000,2024-01-20 17:57:43.428123000,0.5089065118813512,0.5800636168656864,-2.756593491719869,2.8327971047996647,-4.0047201032867745,2.77707382049026,1.6637,1.7240459999999995,0.49268605943845173,0.5474211283716153,-5.601710031109612,-1.302270366409616,-7.481061504412996,-2.2644080445770007,1.67476,1.62647
2024-05-23 22:03:44.280125+00:00,1277.74,False,2.333488,2.251411,2.330872,2.334659,2024-01-20 22:57:43.700598000,2024-01-20 17:57:43.700598000,0.4853263066004946,0.5561646253763612,-4.6088186165311535,0.9555313233131726,-6.252086588057798,0.49932467228664934,1.273488,1.2008719999999995,0.4887949429099312,0.5408707094026541,-5.9073572344249,-1.816805776421513,-7.851913444435545,-2.8887110087247687,1.2146589999999997,1.161411
2024-05-23 22:03:44.280150+00:00,1277.742,False,2.574005,2.466176,2.4051,2.437531,2024-01-20 22:57:43.700623000,2024-01-20 17:57:43.700623000,0.4571717450580024,0.5319618301790587,-6.820359425693915,-0.9455982394349393,-8.93542276984195,-1.8073791971810598,1.514005,1.2750999999999997,0.5108855565954278,0.5596122709957413,-4.172139529429144,-0.3446561132845174,-5.746515962374028,-1.1025027507852143,1.3175309999999998,1.3761759999999998
2024-05-23 22:03:44.311775+00:00,1277.761,False,2.550387,2.420868,2.386302,2.432987,2024-01-20 22:57:43.732248000,2024-01-20 17:57:43.732248000,0.4573877858031979,0.5309590761862836,-6.803389425158809,-1.0243645655674283,-8.914832502526021,-1.902949006221813,1.4903870000000001,1.2563019999999998,0.5033816151037028,0.5521817238743775,-4.761574133604138,-0.9283255896676452,-6.4616966154396875,-1.810688382130076,1.3129869999999997,1.330868
2024-05-23 22:03:44.455650+00:00,1277.909,False,2.387541,2.325088,2.212438,2.199769,2024-01-20 22:57:43.876123000,2024-01-20 17:57:43.876123000,0.4491483120807276,0.5277167367305032,-7.450600086058851,-1.2790503298189742,-9.700114771084738,-2.2119677335136885,1.327541,1.0824379999999998,0.5335482926159154,0.5812141633994249,-2.3919816150198403,1.3521725350248293,-3.5865910262240726,0.9563160091634596,1.0797689999999998,1.235088
2024-05-23 22:03:44.551875+00:00,1278.014,False,2.221734,2.16293,2.17436,2.152602,2024-01-20 22:57:43.972348000,2024-01-20 17:57:43.972348000,0.4733977790610916,0.5477612651724373,-5.545804454751258,0.2954473792949456,-7.388962738431526,-0.30157717978879944,1.161734,1.0443599999999997,0.5095766770583396,0.5601592370735345,-4.274952017067417,-0.3016919278738573,-5.8712617807084655,-1.0503728724869468,1.0326019999999998,1.0729299999999997
2024-05-23 22:03:44.631650+00:00,1278.09,False,2.573386,2.461287,2.295962,2.329082,2024-01-20 22:57:44.052123000,2024-01-20 17:57:44.052123000,0.43516631658149657,0.5135764294184368,-8.548885832523448,-2.389771469181789,-11.032701476795117,-3.5596427159405706,1.5133860000000001,1.1659619999999995,0.5314305822151792,0.5775183742818373,-2.5583277669976656,1.0618682998383222,-3.7884243572905008,0.604080203803831,1.209082,1.371287
2024-05-23 22:03:44.711600+00:00,1278.175,False,1.873938,1.725139,1.689126,1.607118,2024-01-20 22:57:44.132073000,2024-01-20 17:57:44.132073000,0.4072104432131348,0.49158331996571575,-10.744819685608263,-4.117330216693031,-13.697101218538025,-5.655747329587544,0.813938,0.5591259999999996,0.5659479067628894,0.6086284564850257,0.1530080762249681,3.505565256898775,-0.4986702008470386,3.5690991783705135,0.48711799999999994,0.6351389999999999
2024-05-23 22:03:44.727550+00:00,1278.189,False,2.090562,2.091595,1.98046,1.881581,2024-01-20 22:57:44.148023000,2024-01-20 17:57:44.148023000,0.45212655673352037,0.5362483677541034,-7.216658968581978,-0.608890712915177,-9.4162662152128,-1.3988407316704148,1.0305619999999998,0.8504599999999998,0.568062972726489,0.6158434676989599,0.31914650766571356,4.072304387753306,-0.29708890403226745,4.256742657140678,0.7615809999999998,1.0015949999999998
2024-05-23 22:03:44.823600+00:00,1278.279,False,2.334108,2.320819,2.315104,2.250447,2024-01-20 22:57:44.244073000,2024-01-20 17:57:44.244073000,0.48190395947970316,0.5580471634440786,-4.87764398286932,1.103404688532368,-6.578261365881441,0.6787443554192731,1.274108,1.1851039999999995,0.5212538528060796,0.572728904788046,-3.357709862082442,0.6856554711010132,-4.7583412993266965,0.14760863826922943,1.1304469999999998,1.230819
2024-05-23 22:03:44.839625+00:00,1278.29,False,2.896944,2.956574,2.717296,2.59418,2024-01-20 22:57:44.260098000,2024-01-20 17:57:44.260098000,0.46354694764385673,0.5460052002765937,-6.319587262575056,0.15750848172643334,-8.327819211924401,-0.46894304217192756,1.836944,1.5872959999999998,0.558728358927356,0.6078697683985044,-0.41408740625618584,3.4459703077025226,-1.186746052924172,3.4967906400123936,1.47418,1.8665739999999997
2024-05-23 22:03:44.935600+00:00,1278.397,False,2.140276,2.032033,1.696288,1.824499,2024-01-20 22:57:44.356073000,2024-01-20 17:57:44.356073000,0.34392103799184226,0.4301326075528079,-15.716202465740793,-8.944283676726942,-19.72904565843216,-11.512450861095354,1.080276,0.5662879999999997,0.5721316075241781,0.6075664458558196,0.6387377710241965,3.4221443219746375,0.0906818288426918,3.4678817773292265,0.704499,0.9420330000000001
2024-05-23 22:03:44.983575+00:00,1278.446,False,2.194467,2.136971,2.092696,2.081541,2024-01-20 22:57:44.404048000,2024-01-20 17:57:44.404048000,0.45904681705713857,0.5354943208226075,-6.673072520161768,-0.6681210993841835,-8.756714657796277,-1.470706933919476,1.134467,0.9626959999999998,0.5212669877003474,0.5701396686012873,-3.356678116137707,0.48227096863112057,-4.757089447580418,-0.09916455806090699,0.961541,1.0469709999999999
2024-05-23 22:03:45.052875+00:00,1278.499,False,2.5707,2.560578,2.373563,2.310008,2024-01-20 22:57:44.473348000,2024-01-20 17:57:44.473348000,0.45150481272122517,0.5331498193506038,-7.2654969607477655,-0.8522816900100751,-9.47552297904062,-1.6941551172122247,1.5107,1.2435629999999995,0.5527271059834188,0.6005365445415201,-0.88548582500245,2.8699455737364046,-1.7587094676696393,2.7978806294668375,1.1900079999999997,1.470578
2024-05-23 22:03:45.095600+00:00,1278.55,False,2.176977,2.01055,1.928404,2.030656,2024-01-20 22:57:44.516073000,2024-01-20 17:57:44.516073000,0.4168382165219347,0.4908353660932539,-9.988558092202032,-4.176081993374909,-12.779503818538466,-5.727032818628223,1.1169769999999999,0.7984039999999997,0.5027014983568205,0.5468894614640284,-4.814997304071742,-1.3440328020005654,-6.52651672894038,-2.315079799760686,0.9106559999999999,0.9205499999999998
2024-05-23 22:03:45.159550+00:00,1278.609,False,2.261051,2.146887,1.926132,1.992647,2024-01-20 22:57:44.580023000,2024-01-20 17:57:44.580023000,0.3986274667869693,0.48016374112491766,-11.419012483883563,-5.01433813463772,-14.515121813778723,-6.744116936693768,1.201051,0.7961319999999996,0.5477420973146884,0.5895638675495474,-1.2770582559312242,2.00804179601695,-2.233817350529885,1.7521040458338992,0.872647,1.056887
2024-05-23 22:03:45.175450+00:00,1278.629,False,3.079827,2.880556,2.658561,2.764808,2024-01-20 22:57:44.595923000,2024-01-20 17:57:44.595923000,0.4307761721660653,0.5075886479296862,-8.893731676355575,-2.860111705123155,-11.451114433978097,-4.130322202216094,2.019827,1.5285609999999998,0.5212128903953118,0.5668673101701777,-3.360927459448252,0.22522721386745967,-4.762245317463879,-0.41104431384081547,1.6448079999999998,1.7905559999999998
2024-05-23 22:03:45.239550+00:00,1278.702,False,2.182692,2.04491,2.08464,2.143168,2024-01-20 22:57:44.660023000,2024-01-20 17:57:44.660023000,0.4595510009955076,0.5297499606807162,-6.63346887180288,-1.1193405885297436,-8.708662231120828,-2.0181865807494224,1.1226919999999998,0.9546399999999995,0.48274638310521617,0.5319269648392215,-6.382471607085265,-2.5193369118791447,-8.428385549930121,-3.741115453080029,1.023168,0.9549099999999997
2024-05-23 22:03:45.335550+00:00,1278.788,False,1.964072,1.698147,1.513955,1.691743,2024-01-20 22:57:44.756023000,2024-01-20 17:57:44.756023000,0.29809545917903874,0.3757244058989935,-19.31580168148651,-13.218047916634065,-24.096559373536966,-16.697951472182666,0.904072,0.3839549999999996,0.5154268618261025,0.546013208971181,-3.8154200035596415,-1.4128624353137285,-5.313696270985698,-2.3985930881806565,0.5717429999999999,0.608147
2024-05-23 22:03:45.383525+00:00,1278.834,False,2.927241,2.992724,3.236614,2.986389,2024-01-20 22:57:44.803998000,2024-01-20 17:57:44.803998000,0.5301184869603949,0.6029613694992257,-1.0903928492609856,4.631415574164179,-1.983063323769996,4.959397563319204,1.867241,2.1066139999999995,0.5048200995831115,0.5618912442159634,-4.64858117774659,-0.165642766836073,-6.324598495665863,-0.8852998904277686,1.8663889999999999,1.9027239999999999
2024-05-23 22:03:45.415500+00:00,1278.879,False,3.245084,3.169479,2.896393,2.926483,2024-01-20 22:57:44.835973000,2024-01-20 17:57:44.835973000,0.4470209493817122,0.5258731369107033,-7.617704426066508,-1.4238650956642624,-9.902868036960696,-2.387676316072638,2.185084,1.7663929999999999,0.5351259224871473,0.5825393337003213,-2.2680587886345753,1.4562646621602418,-3.436231330209951,1.0826144567544267,1.806483,2.079479
2024-05-23 22:03:45.463525+00:00,1278.92,False,2.321989,2.308562,2.208307,2.140483,2024-01-20 22:57:44.883998000,2024-01-20 17:57:44.883998000,0.4607566735148032,0.5409029727663232,-6.5387632954122115,-0.24327148920531935,-8.593752798433483,-0.9552227402357876,1.2619889999999998,1.0783069999999997,0.5442329207318297,0.593150921327971,-1.5527040765147715,2.2898048703121248,-2.5682676128379223,2.093976575978711,1.020483,1.2185619999999997
2024-05-23 22:03:45.559425+00:00,1279.017,False,2.658561,2.441594,2.41412,2.533931,2024-01-20 22:57:44.979898000,2024-01-20 17:57:44.979898000,0.44546031975095396,0.5168150829827809,-7.740291883562569,-2.1353752317025636,-10.05160748538925,-3.2509752811324435,1.5985610000000001,1.2841199999999997,0.48872962638197087,0.5362670750252551,-5.912487847696184,-2.1784212567662107,-7.858138588538036,-3.3274711248763356,1.4139309999999998,1.3515939999999997
2024-05-23 22:03:45.607650+00:00,1279.057,False,2.209546,2.03706,1.933844,2.055996,2024-01-20 22:57:45.028123000,2024-01-20 17:57:45.028123000,0.41151229401194833,0.48561813899010225,-10.406909305361461,-4.585895182327471,-13.28710329050524,-6.224272821223999,1.149546,0.8038439999999996,0.5029377777400141,0.5465178480446311,-4.796437558521885,-1.3732230360942224,-6.503997571006553,-2.350497283794323,0.9359959999999998,0.9470599999999998
2024-05-23 22:03:45.815425+00:00,1279.267,False,2.200801,2.175944,2.30932,2.195775,2024-01-20 22:57:45.235898000,2024-01-20 17:57:45.235898000,0.5083010756766565,0.581032463798979,-2.804150505598635,2.9089000314097966,-4.062422613459677,2.869412038110553,1.1408009999999997,1.1793199999999997,0.5023520633347812,0.5569553453327024,-4.842445425052931,-0.5533576241162212,-6.5598204490642225,-1.3557272505943483,1.0757749999999997,1.0859439999999998
2024-05-23 22:03:45.831250+00:00,1279.28,False,3.21761,3.335631,3.258167,3.115564,2024-01-20 22:57:45.251723000,2024-01-20 17:57:45.251723000,0.4965650335983416,0.5738475004007344,-3.7260166108502712,2.344521156477684,-5.180953487831663,2.1846323365262563,2.15761,2.1281669999999995,0.529480724182689,0.5825714401085001,-2.7114891154497758,1.458786620522691,-3.974260126745728,1.0856744329008652,1.995564,2.2456309999999995
2024-05-23 22:03:46.071625+00:00,1279.524,False,1.926958,1.727204,1.878001,1.94252,2024-01-20 22:57:45.492098000,2024-01-20 17:57:45.492098000,0.4631702724341608,0.5258314482977694,-6.349175100296671,-1.4271397362102167,-8.363719121693295,-2.3916495466017293,0.8669579999999999,0.7480009999999997,0.4365236167933116,0.48641683922993384,-10.013269900885371,-6.094157278488693,-12.833754146407584,-8.07856416456628,0.8225199999999999,0.6372039999999999
2024-05-23 22:03:46.071650+00:00,1279.527,False,2.87849,3.045881,2.950652,2.7478,2024-01-20 22:57:45.492123000,2024-01-20 17:57:45.492123000,0.5002970480404446,0.5801703891257605,-3.4328668764230783,2.8411840658284815,-4.825265143393335,2.7872499998718907,1.8184900000000002,1.8206519999999995,0.5457743030141355,0.5991839516410392,-1.4316284982396488,2.7636994014036342,-2.421362577864107,2.6689686070364096,1.6277999999999997,1.955881
2024-05-23 22:03:46.183325+00:00,1279.645,False,2.896806,2.864581,2.7436,2.727281,2024-01-20 22:57:45.603798000,2024-01-20 17:57:45.603798000,0.46765511073189636,0.5445507524831713,-5.996891052009544,0.04326160755310313,-7.936281143104912,-0.6075625828355682,1.8368060000000002,1.6135999999999995,0.5247348945640005,0.5745650779014772,-3.0842740319977593,0.8298868691610344,-4.426572492157281,0.3226094012487218,1.607281,1.7745809999999997
2024-05-23 22:03:46.199325+00:00,1279.652,False,2.250172,2.132702,1.953123,2.024184,2024-01-20 22:57:45.619798000,2024-01-20 17:57:45.619798000,0.4088437114282804,0.48827324826036317,-10.616526467308576,-4.377336349148476,-13.541438780334406,-5.971221436966816,1.190172,0.8231229999999996,0.5355742452305888,0.578638262459964,-2.232843037137243,1.149835516230174,-3.3935028850598545,0.7108137596926113,0.9041839999999999,1.042702
2024-05-23 22:03:46.231300+00:00,1279.684,False,2.481599,2.418802,2.312349,2.29245,2024-01-20 22:57:45.651773000,2024-01-20 17:57:45.651773000,0.45406014252204724,0.5321919867426379,-7.064775804893192,-0.9275194413657959,-9.231981309937073,-1.7854435888571658,1.421599,1.1823489999999999,0.5312547476223907,0.5794947452247373,-2.5721395742612088,1.2171122374031205,-3.805182683436933,0.7924428480491196,1.17245,1.3288019999999998
2024-05-23 22:03:46.247475+00:00,1279.708,False,3.128991,3.225942,3.231794,3.099934,2024-01-20 22:57:45.667948000,2024-01-20 17:57:45.667948000,0.5039324731435448,0.5794114647021775,-3.1473042345745563,2.7815705523560417,-4.478782471283795,2.714918936858664,2.068991,2.1017939999999995,0.5189519800888074,0.5729499474296824,-3.5385219640241754,0.703018370601558,-4.977726649682666,0.1686756229965571,1.979934,2.135942
2024-05-23 22:03:46.359350+00:00,1279.808,False,2.776651,2.674467,2.833733,2.864306,2024-01-20 22:57:45.779823000,2024-01-20 17:57:45.779823000,0.49811161553790445,0.566706210832462,-3.6045325994976083,1.783572860889885,-5.033552887390431,1.5040150712130604,1.7166510000000001,1.7037329999999997,0.47599130370259546,0.5296059396836079,-6.913083094161122,-2.7016534378525936,-9.072194154248827,-3.9623261712611466,1.744306,1.5844669999999998
2024-05-23 22:03:46.375250+00:00,1279.827,False,2.789665,2.573661,2.438082,2.549768,2024-01-20 22:57:45.795723000,2024-01-20 17:57:45.795723000,0.43060926403680094,0.5054853283817607,-8.906842309909289,-3.0253274556126963,-11.467022002689937,-4.330783979476738,1.7296649999999998,1.3080819999999997,0.5092490669928802,0.5549622850208152,-4.300685787709257,-0.7099125116149587,-5.902485422420565,-1.5456805140928163,1.4297679999999997,1.483661
2024-05-23 22:03:46.407350+00:00,1279.862,False,2.792419,2.611808,2.433469,2.514995,2024-01-20 22:57:45.827823000,2024-01-20 17:57:45.827823000,0.42935345440938527,0.5062698848374547,-9.00548615614279,-2.9637005460179346,-11.586709869453252,-4.256009995835094,1.7324190000000002,1.3034689999999998,0.5217383553157343,0.5672273815756246,-3.3196521899490654,0.2535108227653149,-4.712164657138199,-0.3767268683780845,1.3949949999999998,1.5218079999999998
2024-05-23 22:03:46.423250+00:00,1279.884,False,2.10571,1.931847,1.608357,1.782427,2024-01-20 22:57:45.843723000,2024-01-20 17:57:45.843723000,0.3138687472401146,0.39845294002838905,-18.076809904289,-11.432721560770043,-22.593249350537317,-14.53175549373432,1.0457100000000001,0.4783569999999997,0.5596367417106193,0.5917313808525622,-0.3427339386308514,2.178299965968762,-1.1001705122054328,1.9586839587087643,0.6624269999999999,0.841847
2024-05-23 22:03:46.567275+00:00,1280.02,False,2.815004,2.548873,2.49241,2.639764,2024-01-20 22:57:45.987748000,2024-01-20 17:57:45.987748000,0.43703210417352323,0.5086682826092044,-8.402328217169753,-2.7753064010469988,-10.854878236832635,-4.027425099937025,1.755004,1.3624099999999997,0.489778714223989,0.536349788305546,-5.83008199770566,-2.1719241285993554,-7.758152823882868,-3.3195879427005512,1.519764,1.4588729999999999
2024-05-23 22:03:46.775275+00:00,1280.231,False,2.0184,2.697397,2.86403,2.871536,2024-01-20 22:57:46.195748000,2024-01-20 17:57:46.195748000,0.6440390279413021,0.7111180904850168,7.858065644789275,13.127126007598068,8.874399649010988,15.267526222552323,0.9584000000000001,1.7340299999999997,0.47854393046839583,0.548755802619677,-6.712574261707503,-1.1974317042243636,-8.828910104205104,-2.137203801125561,1.7515359999999998,1.607397
2024-05-23 22:03:46.823250+00:00,1280.278,False,2.726041,2.789734,2.658424,2.537993,2024-01-20 22:57:46.243723000,2024-01-20 17:57:46.243723000,0.47846008643074817,0.5585264138792025,-5.148160210864734,1.1410498102113567,-6.906487722515878,0.7244204363897794,1.6660409999999999,1.5284239999999998,0.5451837187797391,0.5961110698966552,-1.4780188898514859,2.5223245403822694,-2.4776495863531363,2.376100442330487,1.417993,1.699734
2024-05-23 22:03:46.887450+00:00,1280.348,False,2.682386,2.566018,2.405375,2.44724,2024-01-20 22:57:46.307923000,2024-01-20 17:57:46.307923000,0.4401242890631766,0.5176758403111933,-8.159437094087483,-2.06776274355577,-10.560170340826147,-3.168938795514334,1.622386,1.2753749999999995,0.5265366227439644,0.573220705396103,-2.942748283461592,0.7242864088638977,-4.254854583933398,0.19448084275486263,1.3272399999999998,1.476018
2024-05-23 22:03:47.063175+00:00,1280.516,False,2.893157,3.028047,3.172853,2.898665,2024-01-20 22:57:46.483648000,2024-01-20 17:57:46.483648000,0.5270504978057332,0.6026272325036158,-1.3313833973596594,4.60516911315902,-2.2754651887963866,4.92755185729961,1.833157,2.0428529999999996,0.5214412631379564,0.578055029778953,-3.3429887805135237,1.104022589136759,-4.740479720356408,0.6552274081526009,1.7786649999999997,1.9380469999999999
2024-05-23 22:03:47.111225+00:00,1280.562,False,1.944379,1.892736,2.005041,1.927991,2024-01-20 22:57:46.531698000,2024-01-20 17:57:46.531698000,0.4973462845710517,0.5695770387799478,-3.6646493469438934,2.009076396164897,-5.1064945409585905,1.7776260273467417,0.884379,0.8750409999999995,0.4983687490183004,0.5517507315418486,-5.155334764612498,-0.9621800373877869,-6.939459514396497,-1.8517651120305145,0.8079909999999999,0.8027359999999999
2024-05-23 22:03:47.143200+00:00,1280.6,False,2.932336,2.816932,2.994583,3.022676,2024-01-20 22:57:46.563673000,2024-01-20 17:57:46.563673000,0.49896264810663543,0.5675134096459706,-3.5376839912237896,1.8469783276909901,-4.952443242684864,1.5809470375984014,1.8723359999999998,1.8645829999999997,0.4757902230764314,0.5295030567427057,-6.928877977346311,-2.7097348928604625,-9.091358612513524,-3.9721316700040274,1.902676,1.726932
2024-05-23 22:03:47.239225+00:00,1280.701,False,2.839999,2.666962,2.560716,2.626612,2024-01-20 22:57:46.659698000,2024-01-20 17:57:46.659698000,0.445606663936226,0.5206341693997183,-7.72879654780945,-1.835385993652131,-10.037659811342133,-2.886988338964586,1.779999,1.4307159999999999,0.5114072177285189,0.5588138552807697,-4.131163047424833,-0.4073716676955393,-5.696797830875464,-1.1785976234705875,1.506612,1.5769619999999998
2024-05-23 22:03:47.303200+00:00,1280.756,False,2.192952,1.997536,2.158317,2.190335,2024-01-20 22:57:46.723673000,2024-01-20 17:57:46.723673000,0.4757931567056205,0.5419043970324836,-5.357647540773512,-0.16460961309841557,-7.1606656828051936,-0.8597796638927443,1.132952,1.0283169999999995,0.45884488927740985,0.5100300718533738,-8.259933947259452,-4.239337855917484,-10.706373189341468,-5.8280499318465475,1.070335,0.9075359999999999
2024-05-23 22:03:47.383175+00:00,1280.836,False,2.429268,2.298372,2.15267,2.219599,2024-01-20 22:57:46.803648000,2024-01-20 17:57:46.803648000,0.4275487073661608,0.5047849273169993,-9.147249036388072,-3.0803439592497073,-11.758715497484193,-4.397537337222977,1.369268,1.0226699999999997,0.5235646375106099,0.5688363170065157,-3.176197723541589,0.3798927008618135,-4.538106571230461,-0.2233835229543329,1.099599,1.208372
