Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,utc_time,local_time
2024-05-23 21:48:41.748975,375.213,False,1.885299,1.568902,1.468647,1.43773,2024-01-20 22:57:41.469948000,2024-01-20 17:57:41.469948000
2024-05-23 21:48:42.132675,375.599,False,0.184743,0.000138,0.000344,0.0,2024-01-20 22:57:41.853648000,2024-01-20 17:57:41.853648000
2024-05-23 21:48:42.532850,375.999,True,1.065077,1.099092,1.137928,1.128701,2024-01-20 22:57:42.253823000,2024-01-20 17:57:42.253823000
2024-05-23 21:48:43.140475,376.599,False,0.284861,6.9e-05,0.000344,0.0,2024-01-20 22:57:42.861448000,2024-01-20 17:57:42.861448000
2024-05-23 21:48:43.332575,376.799,False,1.886608,1.656006,1.574136,1.557403,2024-01-20 22:57:43.053548000,2024-01-20 17:57:43.053548000
2024-05-23 21:48:43.540425,376.999,True,1.064939,1.099024,1.137859,1.12877,2024-01-20 22:57:43.261398000,2024-01-20 17:57:43.261398000
2024-05-23 21:48:44.132375,377.599,False,0.748405,0.000138,0.000344,0.0,2024-01-20 22:57:43.853348000,2024-01-20 17:57:43.853348000
2024-05-23 21:48:44.548350,377.999,True,1.064871,1.099161,1.137721,1.12877,2024-01-20 22:57:44.269323000,2024-01-20 17:57:44.269323000
2024-05-23 21:48:45.140200,378.599,False,1.029754,6.9e-05,0.000207,0.0,2024-01-20 22:57:44.861173000,2024-01-20 17:57:44.861173000
2024-05-23 21:48:45.540200,378.999,True,1.064871,1.098886,1.137997,1.128632,2024-01-20 22:57:45.261173000,2024-01-20 17:57:45.261173000
2024-05-23 21:48:45.700075,379.164,False,2.046838,1.903753,1.845845,1.915941,2024-01-20 22:57:45.421048000,2024-01-20 17:57:45.421048000
2024-05-23 21:48:46.068000,379.528,False,1.832555,1.54618,1.374795,1.426575,2024-01-20 22:57:45.788973000,2024-01-20 17:57:45.788973000
2024-05-23 21:48:46.132025,379.599,False,1.204374,0.000207,0.000344,0.0,2024-01-20 22:57:45.852998000,2024-01-20 17:57:45.852998000
2024-05-23 21:48:46.371950,379.83,False,2.063019,1.930952,1.85397,1.9262,2024-01-20 22:57:46.092923000,2024-01-20 17:57:46.092923000
2024-05-23 21:48:46.547950,379.999,True,1.064871,1.09923,1.137721,1.128701,2024-01-20 22:57:46.268923000,2024-01-20 17:57:46.268923000
2024-05-23 21:48:47.139875,380.599,False,1.542668,0.000138,0.000344,0.0,2024-01-20 22:57:46.860848000,2024-01-20 17:57:46.860848000
2024-05-23 21:48:47.539800,380.999,True,1.065008,1.099161,1.137721,1.128701,2024-01-20 22:57:47.260773000,2024-01-20 17:57:47.260773000
2024-05-23 21:48:48.131775,381.599,False,1.704137,6.9e-05,0.000344,0.0,2024-01-20 22:57:47.852748000,2024-01-20 17:57:47.852748000
2024-05-23 21:48:48.547575,381.999,True,1.065008,1.099092,1.137583,1.128839,2024-01-20 22:57:48.268548000,2024-01-20 17:57:48.268548000
2024-05-23 21:48:49.139350,382.599,False,2.151638,6.9e-05,0.000344,0.0,2024-01-20 22:57:48.860323000,2024-01-20 17:57:48.860323000
2024-05-23 21:48:49.283225,382.745,False,2.183518,2.066599,1.960422,2.022669,2024-01-20 22:57:49.004198000,2024-01-20 17:57:49.004198000
2024-05-23 21:48:49.523425,382.984,False,1.870633,1.487789,1.309588,1.488065,2024-01-20 22:57:49.244398000,2024-01-20 17:57:49.244398000
2024-05-23 21:48:49.539425,382.999,True,1.064871,1.099161,1.13779,1.128632,2024-01-20 22:57:49.260398000,2024-01-20 17:57:49.260398000
2024-05-23 21:48:50.131100,383.599,False,2.315586,0.000207,0.000482,0.0,2024-01-20 22:57:49.852073000,2024-01-20 17:57:49.852073000
2024-05-23 21:48:50.259300,383.721,False,2.275718,2.201765,2.134837,2.158592,2024-01-20 22:57:49.980273000,2024-01-20 17:57:49.980273000
2024-05-23 21:48:50.547250,383.999,True,1.06852,1.099299,1.138754,1.129114,2024-01-20 22:57:50.268223000,2024-01-20 17:57:50.268223000
2024-05-23 21:48:51.139200,384.599,False,2.538338,0.000138,0.000344,0.0,2024-01-20 22:57:50.860173000,2024-01-20 17:57:50.860173000
2024-05-23 21:48:51.299275,384.751,False,1.914633,1.655387,1.516709,1.639136,2024-01-20 22:57:51.020248000,2024-01-20 17:57:51.020248000
2024-05-23 21:48:51.347275,384.803,False,1.790346,1.535713,1.285488,1.297125,2024-01-20 22:57:51.068248000,2024-01-20 17:57:51.068248000
2024-05-23 21:48:51.539200,384.999,True,1.064871,1.099161,1.13779,1.128425,2024-01-20 22:57:51.260173000,2024-01-20 17:57:51.260173000
2024-05-23 21:48:52.147000,385.599,False,2.820788,0.000207,0.000344,0.0,2024-01-20 22:57:51.867973000,2024-01-20 17:57:51.867973000
2024-05-23 21:48:52.546975,385.999,True,1.064871,1.098955,1.13779,1.12877,2024-01-20 22:57:52.267948000,2024-01-20 17:57:52.267948000
2024-05-23 21:48:53.138825,386.599,False,3.102412,6.9e-05,0.000207,0.0,2024-01-20 22:57:52.859798000,2024-01-20 17:57:52.859798000
2024-05-23 21:48:53.314800,386.776,False,1.906852,1.629772,1.451157,1.547075,2024-01-20 22:57:53.035773000,2024-01-20 17:57:53.035773000
2024-05-23 21:48:53.538750,386.999,True,1.064802,1.09923,1.13779,1.128907,2024-01-20 22:57:53.259723000,2024-01-20 17:57:53.259723000
2024-05-23 21:48:54.146750,387.599,False,0.184743,0.000138,0.000344,0.0,2024-01-20 22:57:53.867723000,2024-01-20 17:57:53.867723000
2024-05-23 21:48:54.546700,387.999,True,1.064939,1.099161,1.13779,1.128701,2024-01-20 22:57:54.267673000,2024-01-20 17:57:54.267673000
2024-05-23 21:48:55.138525,388.599,False,0.284929,6.9e-05,0.000275,0.0,2024-01-20 22:57:54.859498000,2024-01-20 17:57:54.859498000
2024-05-23 21:48:55.538400,388.999,True,1.064871,1.09923,1.137721,1.128632,2024-01-20 22:57:55.259373000,2024-01-20 17:57:55.259373000
2024-05-23 21:48:56.146325,389.599,False,0.748405,6.9e-05,0.000413,0.0,2024-01-20 22:57:55.867298000,2024-01-20 17:57:55.867298000
2024-05-23 21:48:56.546275,389.999,True,1.064939,1.098817,1.137928,1.128701,2024-01-20 22:57:56.267248000,2024-01-20 17:57:56.267248000
2024-05-23 21:48:56.658275,390.11,False,2.387403,2.310697,2.268212,2.27675,2024-01-20 22:57:56.379248000,2024-01-20 17:57:56.379248000
2024-05-23 21:48:56.706250,390.165,False,1.74249,1.543288,1.38354,1.292236,2024-01-20 22:57:56.427223000,2024-01-20 17:57:56.427223000
2024-05-23 21:48:57.138225,390.599,False,1.029822,0.000207,0.000138,0.0,2024-01-20 22:57:56.859198000,2024-01-20 17:57:56.859198000
2024-05-23 21:48:57.538150,390.999,True,1.065008,1.099024,1.137928,1.12877,2024-01-20 22:57:57.259123000,2024-01-20 17:57:57.259123000
2024-05-23 21:48:58.146025,391.599,False,1.204443,6.9e-05,0.000689,0.0,2024-01-20 22:57:57.866998000,2024-01-20 17:57:57.866998000
2024-05-23 21:48:58.546050,391.999,True,1.064939,1.098886,1.137721,1.128632,2024-01-20 22:57:58.267023000,2024-01-20 17:57:58.267023000
2024-05-23 21:48:59.025925,392.481,False,2.27379,2.158592,2.121685,2.110806,2024-01-20 22:57:58.746898000,2024-01-20 17:57:58.746898000
2024-05-23 21:48:59.137950,392.599,False,1.542668,0.000138,0.000207,0.0,2024-01-20 22:57:58.858923000,2024-01-20 17:57:58.858923000
2024-05-23 21:48:59.537800,392.999,True,1.064802,1.099092,1.137583,1.128839,2024-01-20 22:57:59.258773000,2024-01-20 17:57:59.258773000
2024-05-23 21:49:00.145675,393.599,False,1.704137,6.9e-05,0.000413,0.0,2024-01-20 22:57:59.866648000,2024-01-20 17:57:59.866648000
2024-05-23 21:49:00.209625,393.661,False,2.043877,1.951884,1.813138,1.82622,2024-01-20 22:57:59.930598000,2024-01-20 17:57:59.930598000
2024-05-23 21:49:00.545750,393.999,True,1.065008,1.099024,1.13779,1.128839,2024-01-20 22:58:00.266723000,2024-01-20 17:58:00.266723000
2024-05-23 21:49:00.609700,394.072,False,2.201283,2.132358,2.101097,2.083538,2024-01-20 22:58:00.330673000,2024-01-20 17:58:00.330673000
2024-05-23 21:49:00.961575,394.419,False,2.448755,2.359998,2.347604,2.30085,2024-01-20 22:58:00.682548000,2024-01-20 17:58:00.682548000
2024-05-23 21:49:01.137550,394.599,False,2.151638,0.000275,0.000344,0.0,2024-01-20 22:58:00.858523000,2024-01-20 17:58:00.858523000
2024-05-23 21:49:01.537375,394.999,True,1.064871,1.098955,1.137652,1.128701,2024-01-20 22:58:01.258348000,2024-01-20 17:58:01.258348000
2024-05-23 21:49:02.129300,395.596,False,1.881168,1.665233,1.533166,1.566217,2024-01-20 22:58:01.850273000,2024-01-20 17:58:01.850273000
2024-05-23 21:49:02.145325,395.599,False,2.315655,0.000138,0.000138,0.0,2024-01-20 22:58:01.866298000,2024-01-20 17:58:01.866298000
2024-05-23 21:49:02.545250,395.999,True,1.064733,1.099024,1.137377,1.128425,2024-01-20 22:58:02.266223000,2024-01-20 17:58:02.266223000
2024-05-23 21:49:03.137225,396.599,False,2.538338,6.9e-05,0.000138,0.0,2024-01-20 22:58:02.858198000,2024-01-20 17:58:02.858198000
2024-05-23 21:49:03.377200,396.829,False,2.313658,2.248037,2.166373,2.175806,2024-01-20 22:58:03.098173000,2024-01-20 17:58:03.098173000
2024-05-23 21:49:03.537100,396.999,True,1.064939,1.099161,1.13779,1.128494,2024-01-20 22:58:03.258073000,2024-01-20 17:58:03.258073000
2024-05-23 21:49:04.145050,397.599,False,2.820788,0.000138,0.000275,0.0,2024-01-20 22:58:03.866023000,2024-01-20 17:58:03.866023000
2024-05-23 21:49:04.512900,397.969,False,1.798471,1.566974,1.34381,1.275159,2024-01-20 22:58:04.233873000,2024-01-20 17:58:04.233873000
2024-05-23 21:49:04.544975,397.999,True,1.064664,1.099092,1.137859,1.128494,2024-01-20 22:58:04.265948000,2024-01-20 17:58:04.265948000
2024-05-23 21:49:04.608925,398.067,False,1.964898,1.804462,1.725621,1.76177,2024-01-20 22:58:04.329898000,2024-01-20 17:58:04.329898000
2024-05-23 21:49:05.136850,398.599,False,3.102412,0.000207,0.000275,0.0,2024-01-20 22:58:04.857823000,2024-01-20 17:58:04.857823000
2024-05-23 21:49:05.536800,398.999,True,1.064802,1.099092,1.137583,1.128494,2024-01-20 22:58:05.257773000,2024-01-20 17:58:05.257773000
2024-05-23 21:49:06.064675,399.525,False,2.041673,1.888123,1.802327,1.871253,2024-01-20 22:58:05.785648000,2024-01-20 17:58:05.785648000
2024-05-23 21:49:06.144700,399.599,False,0.184743,0.000138,0.000482,0.0,2024-01-20 22:58:05.865673000,2024-01-20 17:58:05.865673000
2024-05-23 21:49:06.320725,399.784,False,2.027351,1.846533,1.740976,1.861475,2024-01-20 22:58:06.041698000,2024-01-20 17:58:06.041698000
2024-05-23 21:49:06.544675,399.999,True,1.065008,1.098955,1.137583,1.128701,2024-01-20 22:58:06.265648000,2024-01-20 17:58:06.265648000
2024-05-23 21:49:06.928625,400.386,False,1.842126,1.420998,1.341882,1.300636,2024-01-20 22:58:06.649598000,2024-01-20 17:58:06.649598000
2024-05-23 21:49:07.136550,400.599,False,0.284861,0.000207,0.000482,0.0,2024-01-20 22:58:06.857523000,2024-01-20 17:58:06.857523000
2024-05-23 21:49:07.536550,400.999,True,1.064802,1.098886,1.137652,1.128701,2024-01-20 22:58:07.257523000,2024-01-20 17:58:07.257523000
2024-05-23 21:49:08.144475,401.599,False,0.748405,6.9e-05,0.000344,0.0,2024-01-20 22:58:07.865448000,2024-01-20 17:58:07.865448000
2024-05-23 21:49:08.496300,401.953,False,2.380173,2.271999,2.236125,2.26415,2024-01-20 22:58:08.217273000,2024-01-20 17:58:08.217273000
2024-05-23 21:49:08.544350,401.999,True,1.064871,1.099161,1.13779,1.128701,2024-01-20 22:58:08.265323000,2024-01-20 17:58:08.265323000
2024-05-23 21:49:09.136275,402.599,False,1.029822,0.000138,0.000413,0.0,2024-01-20 22:58:08.857248000,2024-01-20 17:58:08.857248000
2024-05-23 21:49:09.536200,402.999,True,1.064871,1.098955,1.13779,1.128563,2024-01-20 22:58:09.257173000,2024-01-20 17:58:09.257173000
2024-05-23 21:49:10.000150,403.461,False,1.943346,1.81121,1.648639,1.623093,2024-01-20 22:58:09.721123000,2024-01-20 17:58:09.721123000
2024-05-23 21:49:10.144100,403.599,False,1.204237,0.000138,0.000275,0.0,2024-01-20 22:58:09.865073000,2024-01-20 17:58:09.865073000
2024-05-23 21:49:10.543975,403.999,True,1.064802,1.099161,1.137859,1.128632,2024-01-20 22:58:10.264948000,2024-01-20 17:58:10.264948000
2024-05-23 21:49:10.783925,404.244,False,1.817544,1.649465,1.503695,1.417555,2024-01-20 22:58:10.504898000,2024-01-20 17:58:10.504898000
2024-05-23 21:49:11.135900,404.599,False,1.542737,0.000138,0.000207,0.0,2024-01-20 22:58:10.856873000,2024-01-20 17:58:10.856873000
2024-05-23 21:49:11.167925,404.634,False,2.214022,2.134974,2.053654,2.077548,2024-01-20 22:58:10.888898001,2024-01-20 17:58:10.888898001
2024-05-23 21:49:11.535875,404.999,True,1.064939,1.099092,1.137583,1.128425,2024-01-20 22:58:11.256848000,2024-01-20 17:58:11.256848000
2024-05-23 21:49:12.143725,405.599,False,1.704137,0.000138,0.000207,0.0,2024-01-20 22:58:11.864698000,2024-01-20 17:58:11.864698000
2024-05-23 21:49:12.543700,405.999,True,1.064802,1.098886,1.137859,1.128632,2024-01-20 22:58:12.264673000,2024-01-20 17:58:12.264673000
2024-05-23 21:49:13.135600,406.599,False,2.151638,6.9e-05,0.000413,0.0,2024-01-20 22:58:12.856573000,2024-01-20 17:58:12.856573000
2024-05-23 21:49:13.535525,406.999,True,1.064939,1.099024,1.137652,1.128632,2024-01-20 22:58:13.256498000,2024-01-20 17:58:13.256498000
2024-05-23 21:49:13.615475,407.071,False,2.069216,1.964898,1.902445,1.933155,2024-01-20 22:58:13.336448000,2024-01-20 17:58:13.336448000
2024-05-23 21:49:14.143400,407.599,False,2.315379,0.000138,0.000207,0.0,2024-01-20 22:58:13.864373000,2024-01-20 17:58:13.864373000
2024-05-23 21:49:14.543350,407.999,True,1.064664,1.098886,1.137721,1.128563,2024-01-20 22:58:14.264323000,2024-01-20 17:58:14.264323000
2024-05-23 21:49:15.135425,408.599,False,2.538338,6.9e-05,0.0,0.0,2024-01-20 22:58:14.856398000,2024-01-20 17:58:14.856398000
2024-05-23 21:49:15.535175,408.999,True,1.064802,1.099024,1.137583,1.128494,2024-01-20 22:58:15.256148000,2024-01-20 17:58:15.256148000
2024-05-23 21:49:16.143150,409.599,False,2.820788,6.9e-05,0.000275,0.0,2024-01-20 22:58:15.864123000,2024-01-20 17:58:15.864123000
2024-05-23 21:49:16.495000,409.947,False,2.342784,2.278059,2.222354,2.224832,2024-01-20 22:58:16.215973000,2024-01-20 17:58:16.215973000
2024-05-23 21:49:16.542975,409.999,True,1.064871,1.098955,1.137515,1.128632,2024-01-20 22:58:16.263948000,2024-01-20 17:58:16.263948000
2024-05-23 21:49:17.134925,410.599,False,3.102412,0.000138,0.000207,0.0,2024-01-20 22:58:16.855898000,2024-01-20 17:58:16.855898000
2024-05-23 21:49:17.534975,410.999,True,1.064802,1.098886,1.137515,1.128288,2024-01-20 22:58:17.255948000,2024-01-20 17:58:17.255948000
2024-05-23 21:49:18.062700,411.528,False,1.921243,1.767554,1.677145,1.61421,2024-01-20 22:58:17.783673000,2024-01-20 17:58:17.783673000
2024-05-23 21:49:18.142825,411.599,False,0.184743,0.000138,0.000138,0.0,2024-01-20 22:58:17.863798000,2024-01-20 17:58:17.863798000
2024-05-23 21:49:18.542750,411.999,True,1.064802,1.098886,1.137652,1.128425,2024-01-20 22:58:18.263723000,2024-01-20 17:58:18.263723000
2024-05-23 21:49:18.958575,412.422,False,2.41956,2.363097,2.349945,2.319855,2024-01-20 22:58:18.679548000,2024-01-20 17:58:18.679548000
2024-05-23 21:49:18.974475,412.436,False,2.154461,2.020534,1.951471,2.018193,2024-01-20 22:58:18.695448000,2024-01-20 17:58:18.695448000
2024-05-23 21:49:19.134850,412.594,False,2.207136,2.138417,2.080302,2.075413,2024-01-20 22:58:18.855823000,2024-01-20 17:58:18.855823000
2024-05-23 21:49:19.134850,412.599,False,0.284861,0.000275,0.000482,0.0,2024-01-20 22:58:18.855823000,2024-01-20 17:58:18.855823000
2024-05-23 21:49:19.534500,412.999,True,1.064664,1.099024,1.137652,1.128563,2024-01-20 22:58:19.255473000,2024-01-20 17:58:19.255473000
2024-05-23 21:49:19.566525,413.024,False,2.10695,1.97984,1.895697,1.957943,2024-01-20 22:58:19.287498000,2024-01-20 17:58:19.287498000
2024-05-23 21:49:20.142475,413.599,False,0.748405,0.000138,0.000413,0.0,2024-01-20 22:58:19.863448000,2024-01-20 17:58:19.863448000
2024-05-23 21:49:20.542425,413.999,True,1.064802,1.099092,1.137652,1.128425,2024-01-20 22:58:20.263398000,2024-01-20 17:58:20.263398000
2024-05-23 21:49:20.974350,414.428,False,1.932604,1.760669,1.502938,1.552377,2024-01-20 22:58:20.695323000,2024-01-20 17:58:20.695323000
2024-05-23 21:49:21.134300,414.599,False,1.029822,0.000138,0.000413,0.0,2024-01-20 22:58:20.855273000,2024-01-20 17:58:20.855273000
2024-05-23 21:49:21.534175,414.999,True,1.064871,1.098955,1.137515,1.128563,2024-01-20 22:58:21.255148000,2024-01-20 17:58:21.255148000
2024-05-23 21:49:21.694225,415.15,False,2.484423,2.421969,2.381069,2.359034,2024-01-20 22:58:21.415198000,2024-01-20 17:58:21.415198000
2024-05-23 21:49:21.758225,415.222,False,2.124715,2.004009,1.977017,1.962695,2024-01-20 22:58:21.479198000,2024-01-20 17:58:21.479198000
2024-05-23 21:49:22.014100,415.474,False,2.159418,2.02501,1.9419,2.022531,2024-01-20 22:58:21.735073000,2024-01-20 17:58:21.735073000
2024-05-23 21:49:22.126025,415.577,False,1.877381,1.68892,1.512784,1.534199,2024-01-20 22:58:21.846998000,2024-01-20 17:58:21.846998000
2024-05-23 21:49:22.142050,415.599,False,1.204099,0.000344,0.000413,0.0,2024-01-20 22:58:21.863023000,2024-01-20 17:58:21.863023000
2024-05-23 21:49:22.510100,415.972,False,2.258297,2.187581,2.119413,2.124233,2024-01-20 22:58:22.231073000,2024-01-20 17:58:22.231073000
2024-05-23 21:49:22.542050,415.999,True,1.064871,1.098886,1.137721,1.128494,2024-01-20 22:58:22.263023000,2024-01-20 17:58:22.263023000
2024-05-23 21:49:23.133950,416.599,False,1.542737,0.000138,0.000413,0.0,2024-01-20 22:58:22.854923000,2024-01-20 17:58:22.854923000
2024-05-23 21:49:23.533900,416.999,True,1.064871,1.099161,1.137515,1.128563,2024-01-20 22:58:23.254873000,2024-01-20 17:58:23.254873000
2024-05-23 21:49:23.581850,417.044,False,2.206103,2.138211,2.098687,2.072797,2024-01-20 22:58:23.302823000,2024-01-20 17:58:23.302823000
2024-05-23 21:49:23.645825,417.098,False,1.998156,1.847566,1.64251,1.703311,2024-01-20 22:58:23.366798000,2024-01-20 17:58:23.366798000
2024-05-23 21:49:23.917750,417.381,False,2.312831,2.235712,2.180695,2.182348,2024-01-20 22:58:23.638723000,2024-01-20 17:58:23.638723000
2024-05-23 21:49:24.013800,417.477,False,2.013442,1.920692,1.813757,1.811967,2024-01-20 22:58:23.734773000,2024-01-20 17:58:23.734773000
2024-05-23 21:49:24.141775,417.599,False,1.704137,0.000344,0.000207,0.0,2024-01-20 22:58:23.862748000,2024-01-20 17:58:23.862748000
2024-05-23 21:49:24.541725,417.999,True,1.064595,1.098886,1.137583,1.128563,2024-01-20 22:58:24.262698000,2024-01-20 17:58:24.262698000
2024-05-23 21:49:24.797575,418.261,False,1.888191,1.624332,1.33775,1.441655,2024-01-20 22:58:24.518548000,2024-01-20 17:58:24.518548000
2024-05-23 21:49:25.133575,418.599,False,2.151638,0.000138,0.000275,0.0,2024-01-20 22:58:24.854548000,2024-01-20 17:58:24.854548000
2024-05-23 21:49:25.229575,418.692,False,2.367779,2.285564,2.221872,2.233853,2024-01-20 22:58:24.950548000,2024-01-20 17:58:24.950548000
2024-05-23 21:49:25.533600,418.999,True,1.064802,1.099092,1.137377,1.128563,2024-01-20 22:58:25.254573000,2024-01-20 17:58:25.254573000
2024-05-23 21:49:25.773550,419.227,False,1.989618,1.833381,1.599062,1.687612,2024-01-20 22:58:25.494523000,2024-01-20 17:58:25.494523000
2024-05-23 21:49:26.141525,419.599,False,2.315586,0.000207,0.000413,0.0,2024-01-20 22:58:25.862498000,2024-01-20 17:58:25.862498000
2024-05-23 21:49:26.541350,419.999,True,1.064733,1.099092,1.137515,1.128563,2024-01-20 22:58:26.262323000,2024-01-20 17:58:26.262323000
2024-05-23 21:49:27.053275,420.505,False,2.393256,2.291417,2.405237,2.337,2024-01-20 22:58:26.774248000,2024-01-20 17:58:26.774248000
2024-05-23 21:49:27.133300,420.599,False,2.538338,0.000138,0.000344,0.0,2024-01-20 22:58:26.854273000,2024-01-20 17:58:26.854273000
2024-05-23 21:49:27.533225,420.999,True,1.064939,1.099024,1.13779,1.128494,2024-01-20 22:58:27.254198000,2024-01-20 17:58:27.254198000
2024-05-23 21:49:27.549200,421.016,False,2.215606,2.11838,2.043395,2.079407,2024-01-20 22:58:27.270173000,2024-01-20 17:58:27.270173000
2024-05-23 21:49:28.141100,421.599,False,2.820788,0.000138,0.000344,0.0,2024-01-20 22:58:27.862073000,2024-01-20 17:58:27.862073000
2024-05-23 21:49:28.317125,421.772,False,2.034719,1.916285,1.862852,1.87745,2024-01-20 22:58:28.038098000,2024-01-20 17:58:28.038098000
2024-05-23 21:49:28.541025,421.999,True,1.064595,1.098955,1.137583,1.128425,2024-01-20 22:58:28.261998000,2024-01-20 17:58:28.261998000
2024-05-23 21:49:28.717075,422.179,False,2.246385,2.176288,2.1515,2.138279,2024-01-20 22:58:28.438048000,2024-01-20 17:58:28.438048000
2024-05-23 21:49:29.132975,422.599,False,3.102412,0.000207,0.000551,0.0,2024-01-20 22:58:28.853948000,2024-01-20 17:58:28.853948000
2024-05-23 21:49:29.244800,422.707,False,2.008002,1.910983,1.766659,1.773751,2024-01-20 22:58:28.965773000,2024-01-20 17:58:28.965773000
2024-05-23 21:49:29.532775,422.999,True,1.064526,1.099024,1.137583,1.128425,2024-01-20 22:58:29.253748000,2024-01-20 17:58:29.253748000
2024-05-23 21:49:30.140850,423.599,False,0.184743,0.000138,0.000344,0.0,2024-01-20 22:58:29.861823000,2024-01-20 17:58:29.861823000
2024-05-23 21:49:30.492825,423.945,False,2.391122,2.28343,2.221458,2.252306,2024-01-20 22:58:30.213798000,2024-01-20 17:58:30.213798000
2024-05-23 21:49:30.524750,423.98,False,2.033273,1.885162,1.813482,1.869669,2024-01-20 22:58:30.245723000,2024-01-20 17:58:30.245723000
2024-05-23 21:49:30.540800,423.999,True,1.064733,1.099092,1.137515,1.128563,2024-01-20 22:58:30.261773000,2024-01-20 17:58:30.261773000
2024-05-23 21:49:30.892750,424.347,False,2.731343,2.701184,2.639006,2.599827,2024-01-20 22:58:30.613723000,2024-01-20 17:58:30.613723000
2024-05-23 21:49:31.132750,424.599,False,0.284929,0.000275,0.000413,0.0,2024-01-20 22:58:30.853723000,2024-01-20 17:58:30.853723000
2024-05-23 21:49:31.532375,424.999,True,1.064802,1.099092,1.137583,1.128632,2024-01-20 22:58:31.253348000,2024-01-20 17:58:31.253348000
2024-05-23 21:49:32.140525,425.599,False,0.748405,6.9e-05,0.000344,0.0,2024-01-20 22:58:31.861498000,2024-01-20 17:58:31.861498000
2024-05-23 21:49:32.396450,425.856,False,1.934463,1.693533,1.490199,1.624263,2024-01-20 22:58:32.117423000,2024-01-20 17:58:32.117423000
2024-05-23 21:49:32.540375,425.999,True,1.064733,1.098955,1.137308,1.128494,2024-01-20 22:58:32.261348000,2024-01-20 17:58:32.261348000
2024-05-23 21:49:33.132125,426.599,False,1.029822,0.000138,0.00062,0.0,2024-01-20 22:58:32.853098000,2024-01-20 17:58:32.853098000
2024-05-23 21:49:33.548175,426.999,True,1.243967,1.110798,1.188951,1.148807,2024-01-20 22:58:33.269148000,2024-01-20 17:58:33.269148000
2024-05-23 21:49:33.932200,427.391,False,1.91236,1.659243,1.441655,1.566699,2024-01-20 22:58:33.653173000,2024-01-20 17:58:33.653173000
2024-05-23 21:49:34.140125,427.599,False,1.204856,0.000138,0.000344,0.0,2024-01-20 22:58:33.861098000,2024-01-20 17:58:33.861098000
2024-05-23 21:49:34.540125,427.999,True,1.064802,1.098817,1.137652,1.128563,2024-01-20 22:58:34.261098000,2024-01-20 17:58:34.261098000
2024-05-23 21:49:35.131975,428.599,False,1.542668,6.9e-05,0.000275,0.0,2024-01-20 22:58:34.852948000,2024-01-20 17:58:34.852948000
2024-05-23 21:49:35.547975,428.999,True,1.064802,1.098817,1.137446,1.128425,2024-01-20 22:58:35.268948000,2024-01-20 17:58:35.268948000
