Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,utc_time,local_time
2024-05-23 22:08:42.368325,1575.829,False,2.796206,2.942183,2.847711,2.659939,2024-01-20 22:57:41.424948000,2024-01-20 17:57:41.424948000
2024-05-23 22:08:42.384100,1575.831,False,2.299267,2.100133,2.188683,2.252513,2024-01-20 22:57:41.440723000,2024-01-20 17:57:41.440723000
2024-05-23 22:08:42.528000,1575.987,False,2.82065,2.784914,2.739675,2.848331,2024-01-20 22:57:41.584623000,2024-01-20 17:57:41.584623000
2024-05-23 22:08:42.543975,1575.999,True,1.061841,1.095994,1.134485,1.125465,2024-01-20 22:57:41.600598000,2024-01-20 17:57:41.600598000
2024-05-23 22:08:42.559825,1576.01,False,2.680596,2.479327,2.563952,2.647062,2024-01-20 22:57:41.616448000,2024-01-20 17:57:41.616448000
2024-05-23 22:08:42.607925,1576.07,False,2.236951,2.127813,2.204382,2.216776,2024-01-20 22:57:41.664548000,2024-01-20 17:57:41.664548000
2024-05-23 22:08:42.703900,1576.154,False,2.086499,1.855622,1.63287,1.834759,2024-01-20 22:57:41.760523000,2024-01-20 17:57:41.760523000
2024-05-23 22:08:42.959900,1576.411,False,2.175049,1.98707,1.98225,2.083951,2024-01-20 22:57:42.016523000,2024-01-20 17:57:42.016523000
2024-05-23 22:08:42.991900,1576.449,False,2.773484,2.782022,2.661591,2.605197,2024-01-20 22:57:42.048523000,2024-01-20 17:57:42.048523000
2024-05-23 22:08:43.040000,1576.498,False,3.102412,0.00062,0.000689,0.0,2024-01-20 22:57:42.096623000,2024-01-20 17:57:42.096623000
2024-05-23 22:08:43.071900,1576.531,False,2.136214,2.010481,1.945205,2.009311,2024-01-20 22:57:42.128523000,2024-01-20 17:57:42.128523000
2024-05-23 22:08:43.263800,1576.718,False,2.471133,2.381619,2.376111,2.390364,2024-01-20 22:57:42.320423000,2024-01-20 17:57:42.320423000
