Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,utc_time,local_time
2024-05-23 21:53:41.923625,675.375,False,2.721565,2.729071,2.583783,2.514031,2024-01-20 22:57:41.473823000,2024-01-20 17:57:41.473823000
2024-05-23 21:53:42.003500,675.454,False,3.073424,3.202668,2.956918,2.789114,2024-01-20 22:57:41.553698000,2024-01-20 17:57:41.553698000
2024-05-23 21:53:42.019375,675.475,False,2.095519,1.759292,1.579851,1.921449,2024-01-20 22:57:41.569573000,2024-01-20 17:57:41.569573000
2024-05-23 21:53:42.035500,675.498,False,2.821064,0.000964,0.000482,0.0,2024-01-20 22:57:41.585698000,2024-01-20 17:57:41.585698000
2024-05-23 21:53:42.243600,675.697,False,2.558237,2.428098,2.437256,2.485042,2024-01-20 22:57:41.793798000,2024-01-20 17:57:41.793798000
2024-05-23 21:53:42.243600,675.709,False,2.686655,2.734786,2.48456,2.371979,2024-01-20 22:57:41.793798000,2024-01-20 17:57:41.793798000
2024-05-23 21:53:42.323375,675.784,False,2.581304,2.731825,2.756269,2.553624,2024-01-20 22:57:41.873573000,2024-01-20 17:57:41.873573000
2024-05-23 21:53:42.419325,675.87,False,1.812931,1.620958,1.820299,1.82381,2024-01-20 22:57:41.969523000,2024-01-20 17:57:41.969523000
2024-05-23 21:53:42.547625,675.999,True,1.06432,1.098404,1.136895,1.127943,2024-01-20 22:57:42.097823000,2024-01-20 17:57:42.097823000
2024-05-23 21:53:42.547625,676.004,False,1.984384,1.941142,1.839028,1.732851,2024-01-20 22:57:42.097823000,2024-01-20 17:57:42.097823000
2024-05-23 21:53:42.595675,676.059,False,2.633016,2.744219,2.634117,2.475127,2024-01-20 22:57:42.145873000,2024-01-20 17:57:42.145873000
2024-05-23 21:53:42.595675,676.061,False,2.505217,2.486764,2.492272,2.438977,2024-01-20 22:57:42.145873000,2024-01-20 17:57:42.145873000
2024-05-23 21:53:42.627325,676.09,False,2.578619,2.526494,2.726799,2.716677,2024-01-20 22:57:42.177523000,2024-01-20 17:57:42.177523000
2024-05-23 21:53:42.659375,676.121,False,1.962557,1.995746,1.869187,1.616207,2024-01-20 22:57:42.209573000,2024-01-20 17:57:42.209573000
2024-05-23 21:53:42.787325,676.248,False,2.673297,2.518231,2.456398,2.544535,2024-01-20 22:57:42.337523000,2024-01-20 17:57:42.337523000
2024-05-23 21:53:42.947625,676.401,False,2.277852,2.105504,2.116245,2.207136,2024-01-20 22:57:42.497823000,2024-01-20 17:57:42.497823000
2024-05-23 21:53:42.947625,676.41,False,2.640452,2.642311,2.573868,2.512516,2024-01-20 22:57:42.497823000,2024-01-20 17:57:42.497823000
2024-05-23 21:53:43.011325,676.47,False,2.432642,2.301814,2.214435,2.27496,2024-01-20 22:57:42.561523000,2024-01-20 17:57:42.561523000
2024-05-23 21:53:43.043325,676.498,False,3.102412,0.000964,0.000413,0.0,2024-01-20 22:57:42.593523000,2024-01-20 17:57:42.593523000
2024-05-23 21:53:43.059275,676.512,False,1.99189,1.765351,1.677421,1.807973,2024-01-20 22:57:42.609473000,2024-01-20 17:57:42.609473000
2024-05-23 21:53:43.107450,676.563,False,2.493787,2.58516,2.547358,2.396906,2024-01-20 22:57:42.657648000,2024-01-20 17:57:42.657648000
2024-05-23 21:53:43.107475,676.573,False,1.923722,1.530687,1.667299,1.821607,2024-01-20 22:57:42.657673000,2024-01-20 17:57:42.657673000
