Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,utc_time,local_time
2024-05-23 22:18:42.550875,2175.999,True,1.060877,1.094892,1.133245,1.124156,2024-01-20 22:57:41.422248000,2024-01-20 17:57:41.422248000
2024-05-23 22:18:42.598950,2176.043,False,3.44952,3.228765,3.181529,3.327437,2024-01-20 22:57:41.470323000,2024-01-20 17:57:41.470323000
2024-05-23 22:18:42.598950,2176.047,False,2.415704,2.249345,2.102818,2.190335,2024-01-20 22:57:41.470323000,2024-01-20 17:57:41.470323000
2024-05-23 22:18:42.646750,2176.093,False,2.160589,2.108396,2.191988,2.153359,2024-01-20 22:57:41.518123000,2024-01-20 17:57:41.518123000
2024-05-23 22:18:42.662650,2176.117,False,2.628678,2.613529,2.65085,2.603476,2024-01-20 22:57:41.534023000,2024-01-20 17:57:41.534023000
2024-05-23 22:18:42.678625,2176.136,False,1.613315,1.120782,1.228888,1.356066,2024-01-20 22:57:41.549998000,2024-01-20 17:57:41.549998000
2024-05-23 22:18:42.838650,2176.29,False,1.060877,1.094961,1.133245,1.124156,2024-01-20 22:57:41.710023000,2024-01-20 17:57:41.710023000
2024-05-23 22:18:42.902600,2176.355,False,1.060808,1.094823,1.133039,1.124087,2024-01-20 22:57:41.773973000,2024-01-20 17:57:41.773973000
2024-05-23 22:18:42.918525,2176.374,False,2.979779,3.02185,2.902934,2.819755,2024-01-20 22:57:41.789898000,2024-01-20 17:57:41.789898000
2024-05-23 22:18:42.934625,2176.393,False,2.178492,2.049798,1.957599,2.028315,2024-01-20 22:57:41.805998000,2024-01-20 17:57:41.805998000
2024-05-23 22:18:43.046975,2176.491,False,3.465494,3.318623,3.430584,3.400218,2024-01-20 22:57:41.918348000,2024-01-20 17:57:41.918348000
2024-05-23 22:18:43.046975,2176.498,False,3.102412,0.001721,0.0,0.0,2024-01-20 22:57:41.918348000,2024-01-20 17:57:41.918348000
2024-05-23 22:18:43.078500,2176.524,False,1.409155,1.094961,1.133245,1.125327,2024-01-20 22:57:41.949873000,2024-01-20 17:57:41.949873000
