Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,utc_time,local_time
2024-05-23 22:13:42.444025,1875.898,False,1.856517,1.423339,1.535576,1.706754,2024-01-20 22:57:41.413798000,2024-01-20 17:57:41.413798000
2024-05-23 22:13:42.459725,1875.909,False,2.172088,1.974951,1.632595,1.854452,2024-01-20 22:57:41.429498000,2024-01-20 17:57:41.429498000
2024-05-23 22:13:42.491800,1875.948,False,2.569805,2.399453,2.300506,2.389125,2024-01-20 22:57:41.461573000,2024-01-20 17:57:41.461573000
2024-05-23 22:13:42.539825,1875.999,True,1.06129,1.095305,1.133727,1.124707,2024-01-20 22:57:41.509598000,2024-01-20 17:57:41.509598000
2024-05-23 22:13:42.555700,1876.016,False,1.063356,1.095581,1.133865,1.124776,2024-01-20 22:57:41.525473000,2024-01-20 17:57:41.525473000
2024-05-23 22:13:42.715850,1876.172,False,2.43581,2.28522,2.227931,2.297958,2024-01-20 22:57:41.685623000,2024-01-20 17:57:41.685623000
2024-05-23 22:13:42.780500,1876.226,False,1.936391,1.851904,1.834896,1.810314,2024-01-20 22:57:41.750273000,2024-01-20 17:57:41.750273000
2024-05-23 22:13:42.780500,1876.227,False,2.261051,2.045667,2.033135,2.12802,2024-01-20 22:57:41.750273000,2024-01-20 17:57:41.750273000
2024-05-23 22:13:42.780500,1876.237,False,3.516931,3.510733,3.42962,3.399598,2024-01-20 22:57:41.750273000,2024-01-20 17:57:41.750273000
2024-05-23 22:13:42.923825,1876.375,False,2.098687,2.08946,2.034099,1.969718,2024-01-20 22:57:41.893598000,2024-01-20 17:57:41.893598000
2024-05-23 22:13:42.971800,1876.424,False,1.830352,1.332173,1.342983,1.556508,2024-01-20 22:57:41.941573000,2024-01-20 17:57:41.941573000
2024-05-23 22:13:43.003700,1876.458,False,3.510458,3.505431,3.357183,3.396225,2024-01-20 22:57:41.973473000,2024-01-20 17:57:41.973473000
2024-05-23 22:13:43.035725,1876.487,False,1.061428,1.095512,1.133796,1.124707,2024-01-20 22:57:42.005498000,2024-01-20 17:57:42.005498000
2024-05-23 22:13:43.051625,1876.498,False,3.102412,0.001377,0.0,0.0,2024-01-20 22:57:42.021398000,2024-01-20 17:57:42.021398000
2024-05-23 22:13:43.099700,1876.549,False,3.047602,3.126168,2.965456,2.837865,2024-01-20 22:57:42.069473000,2024-01-20 17:57:42.069473000
2024-05-23 22:13:43.211700,1876.659,False,2.064258,1.849287,1.808318,1.933706,2024-01-20 22:57:42.181473000,2024-01-20 17:57:42.181473000
2024-05-23 22:13:43.227600,1876.686,False,2.202729,2.136558,2.195017,2.176288,2024-01-20 22:57:42.197373000,2024-01-20 17:57:42.197373000
2024-05-23 22:13:43.292300,1876.74,False,2.006143,1.983352,1.930194,1.826565,2024-01-20 22:57:42.262073000,2024-01-20 17:57:42.262073000
2024-05-23 22:13:43.292300,1876.745,False,2.154116,1.991339,2.072865,2.128708,2024-01-20 22:57:42.262073000,2024-01-20 17:57:42.262073000
2024-05-23 22:13:43.292300,1876.748,False,1.471539,1.096407,1.134485,1.12574,2024-01-20 22:57:42.262073000,2024-01-20 17:57:42.262073000
2024-05-23 22:13:43.403650,1876.852,False,1.814997,1.606843,1.135724,1.125671,2024-01-20 22:57:42.373423000,2024-01-20 17:57:42.373423000
2024-05-23 22:13:43.451625,1876.908,False,1.99306,1.809695,1.783667,1.868085,2024-01-20 22:57:42.421398000,2024-01-20 17:57:42.421398000
2024-05-23 22:13:43.547675,1876.999,True,1.061428,1.095443,1.133865,1.124776,2024-01-20 22:57:42.517448000,2024-01-20 17:57:42.517448000
2024-05-23 22:13:43.579625,1877.032,False,2.475127,2.341476,2.287492,2.33824,2024-01-20 22:57:42.549398000,2024-01-20 17:57:42.549398000
2024-05-23 22:13:43.659625,1877.109,False,1.067005,1.095374,1.13359,1.124845,2024-01-20 22:57:42.629398000,2024-01-20 17:57:42.629398000
2024-05-23 22:13:43.771700,1877.223,False,3.460192,3.462534,3.422597,3.361383,2024-01-20 22:57:42.741473000,2024-01-20 17:57:42.741473000
2024-05-23 22:13:43.851575,1877.31,False,1.109696,1.095925,1.133865,1.124776,2024-01-20 22:57:42.821348000,2024-01-20 17:57:42.821348000
2024-05-23 22:13:43.963650,1877.41,False,1.061428,1.095374,1.13359,1.124845,2024-01-20 22:57:42.933423000,2024-01-20 17:57:42.933423000
2024-05-23 22:13:44.043600,1877.498,False,0.184812,0.000964,0.0,0.0,2024-01-20 22:57:43.013373000,2024-01-20 17:57:43.013373000
2024-05-23 22:13:44.203525,1877.654,False,2.62131,2.47134,2.442764,2.503909,2024-01-20 22:57:43.173298001,2024-01-20 17:57:43.173298001
